site,site_name,sample_id,species,latitude,longitude,aspect,curvature,curvature_planform,curvature_profile,elevation_m,et_act_mm,et_pot_mm,npp,precip_mm,ruggedness,scf_average,sdd_average,solar_rad,heat_load,slope_degree,slope_percent,temp_average_c,temp_max_c,temp_min_c,tpi,twi_saga,vpd_max,vpd_min,deficit_1981_2010,dist_accum,ilap_code,forest_name,district_name,huc12_code,huc12_name,huc10_code,huc10_name,huc8_code,huc8_name
68,Mint,W06815,PSME,44.61687,-121.98923,200.4620056,-0.135008,0.0062311,0.141239,1243,725,1125,6925,2229.899902,21.8631992,0.286165,196.473999,787976.25,0.983390436,18.1828003,32.8451004,7.5798998,12.3999996,2.7609,-0.25,6.1749301,9.3500004,0.88,76.50038147,10541946,200210,Willamette National Forest,Detroit Ranger District,1.71e+11,Minto Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
68,Mint,W06816,TSHE,44.61686,-121.9892,200.4620056,-0.135008,0.0062311,0.141239,1243,725,1125,6925,2229.899902,21.8631992,0.286165,196.473999,787976.25,0.983390538,18.1828003,32.8451004,7.5798998,12.3999996,2.7609,-0.25,6.1749301,9.3500004,0.88,76.50038147,10537875,200210,Willamette National Forest,Detroit Ranger District,1.71e+11,Minto Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
68,Mint,W06817,PSME,44.61692,-121.9892,205.8659973,0.135008,0.25409,0.119082,1252,725,1125,6925,2229.899902,22.6053009,0.286165,196.473999,787976.25,0.978566254,18.6179008,33.6884003,7.5798998,12.3999996,2.7609,0.875,5.8387899,9.3500004,0.88,76.50038147,10562612,200210,Willamette National Forest,Detroit Ranger District,1.71e+11,Minto Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07101,PSME,44.68776,-122.03046,120.9639969,-0.540032,-0.202512,0.33752,568,668,1088,8821,1970.099976,5.2915001,0.131029,124.6320038,1032184.188,0.918516725,3.0659599,5.3562298,9.3799,15.2200003,3.5395,-1.25,8.41471,12.0600004,0.78,80.05138397,5829445.5,260210,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07102,PSME,44.687997,-122.030282,144.4620056,-0.270016,0.0103852,0.280401,570,668,1088,8821,1970.099976,8.3066196,0.131029,124.6320038,1032184.188,0.939393971,6.7597098,11.8529997,9.3799,15.2200003,3.5395,-0.875,7.9390802,12.0600004,0.78,80.05138397,5842350.5,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07103,PSME,44.6881,-122.03007,135,-0.67504,-0.0623113,0.612728,568,668,1088,8821,1970.099976,7.1414299,0.131029,124.6320038,1032184.188,0.925393226,3.7163601,6.4953799,9.3799,15.2200003,3.5395,-1.375,8.4226103,12.0600004,0.78,82.966362,5846307,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07104,PSME,44.688123,-122.029892,135,-0.67504,-0.0623113,0.612728,568,668,1088,8821,1970.099976,7.1414299,0.131029,124.6320038,1032184.188,0.925392995,3.7163601,6.4953799,9.3799,15.2200003,3.5395,-1.375,8.4226103,12.0600004,0.78,82.966362,5843450,260210,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07105,PSME,44.6884,-122.0304,147.0950012,0.135008,0.157762,0.0227541,578,668,1088,8821,1970.099976,12.7671003,0.131029,124.6320038,1032184.188,0.952549704,10.5366001,18.5998993,9.3799,15.2200003,3.5395,0.125,6.62113,12.0600004,0.78,73.31853485,5900616.5,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07106,PSME,44.688157,-122.03105,160.7100067,-0.405024,-0.0718391,0.333185,577,668,1088,9609,1970.099976,13.4535999,0.131029,124.6320038,1032184.188,0.963446827,11.0145998,19.4645004,9.3799,15.2200003,3.5395,-0.875,6.52002,12.0600004,0.78,80.05138397,5912472.5,260210,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07107,PSME,44.68863,-122.03037,147.3809967,-0.67504,-0.0027981,0.672241,582,668,1088,8821,1970.099976,19.6723003,0.131029,124.6320038,1032184.188,0.963742001,15.2510996,27.2651005,9.3799,15.2200003,3.5395,-1.625,6.4398999,12.0600004,0.78,73.31853485,5964486.5,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07108,PSME,44.688348,-122.03156,157.8739929,0.405024,0.51303,0.108006,594,668,1088,9609,1970.099976,30.4302006,0.131029,124.6320038,1032184.188,0.989556486,24.2840996,45.1184006,9.3799,15.2200003,3.5395,0.25,5.8657799,12.0600004,0.78,75.66928101,6374603.5,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07109,PSME,44.68859,-122.03137,152.6130066,-1.89011,-0.591646,1.29846,586,668,1088,9609,1970.099976,29.9832993,0.131029,124.6320038,1032184.188,0.98131042,23.2355003,42.9333992,9.3799,15.2200003,3.5395,-3.625,6.1354599,12.0600004,0.78,75.66928101,6135178,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07110,PSME,44.688417,-122.031618,157.8739929,0.405024,0.51303,0.108006,594,668,1088,9609,1970.099976,30.4302006,0.131029,124.6320038,1032184.188,0.989555793,24.2840996,45.1184006,9.3799,15.2200003,3.5395,0.25,5.8657799,12.0600004,0.78,75.66928101,6266620.5,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07111,PSME,44.68853,-122.0312,153.8000031,-0.405024,0.246739,0.651762,583,668,1088,9609,1970.099976,23.8747005,0.131029,124.6320038,1032184.188,0.976146166,17.8738995,32.2487984,9.3799,15.2200003,3.5395,-1.75,6.25562,12.0600004,0.78,73.31853485,6319253.5,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07112,PSME,44.688479,-122.031647,157.8739929,0.405024,0.51303,0.108006,594,668,1088,9609,1970.099976,30.4302006,0.131029,124.6320038,1032184.188,0.98955517,24.2840996,45.1184006,9.3799,15.2200003,3.5395,0.25,5.8657799,12.0600004,0.78,75.66928101,6188152.5,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07113,PSME,44.68858,-122.03162,157.8739929,0.405024,0.51303,0.108006,594,668,1088,9609,1970.099976,30.4302006,0.131029,124.6320038,1032184.188,0.989554156,24.2840996,45.1184006,9.3799,15.2200003,3.5395,0.25,5.8657799,12.0600004,0.78,75.66928101,6163388,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07114,PSME,44.688299,-122.03195,168.4250031,-0.135008,0.0324964,0.167504,586,668,1088,9609,1970.099976,25.9615002,0.131029,124.6320038,1032184.188,0.995591865,21.2623997,38.9127007,9.3799,15.2200003,3.5395,-0.5,6.0623102,12.0600004,0.78,75.66928101,6244890.5,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07116,PSME,44.68819,-122.03225,167.9490051,-0.405024,-0.0978741,0.30715,588,668,1088,9609,1970.099976,28.0713005,0.131029,124.6320038,1032184.188,0.997637137,22.684,41.7981987,9.3799,15.2200003,3.5395,-0.75,6.1905198,12.0600004,0.78,79.52024841,6272959,260210,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
71,Mary,W07117,PSME,44.68794,-122.0323,169.0460052,-0.540032,0.155778,0.69581,578,668,1088,9609,1970.099976,20.5912991,0.131029,124.6320038,1032184.188,0.984133268,16.1746006,29.0046005,9.3799,15.2200003,3.5395,-1.75,6.3733201,12.0600004,0.78,79.52024841,6169306,260910,Willamette National Forest,Detroit Ranger District,1.71e+11,Boulder Creek-North Santiam River,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07201,PSME,44.65845,-121.90819,147.529007,0,-0.179481,-0.179481,898,672,1129,9717,2045.959961,16.1245003,0.12832,124.3160019,773735.4375,0.960561877,13.4707003,23.9538002,7.6949,13.6400003,1.7474,0,6.8689799,11.7200003,0.85,80.85958099,7550002,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07202,PSME,44.6583,-121.90832,142.7649994,-0.135008,-0.0774636,0.0575444,897,672,1129,9717,2045.959961,11.0453997,0.12832,124.3160019,773735.4375,0.942966865,8.2066603,14.4221001,7.6949,13.6400003,1.7474,0,6.8761101,11.7200003,0.85,80.85958099,7563325.5,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07203,PSME,44.65864,-121.9077,150.0180054,0.270016,0.0222949,-0.247721,895,672,1129,9717,2045.959961,18.868,0.12832,124.3160019,773735.4375,0.967416652,15.4151001,27.5729008,7.6949,13.6400003,1.7474,1,6.8126402,11.7200003,0.85,80.85958099,7583086,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07204,PSME,44.65874,-121.90774,153.4349976,0.270016,0.162009,-0.108006,901,672,1129,9717,2045.959961,16.5529003,0.12832,124.3160019,773735.4375,0.967238011,13.8464003,24.6481991,7.6949,13.6400003,1.7474,0.5,6.5774202,11.7200003,0.85,80.85958099,7593243.5,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07205,PSME,44.65868,-121.90762,150.0180054,0.270016,0.0222949,-0.247721,895,672,1129,9717,2045.959961,18.868,0.12832,124.3160019,773735.4375,0.967416243,15.4151001,27.5729008,7.6949,13.6400003,1.7474,1,6.8126402,11.7200003,0.85,80.85958099,7596056.5,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07206,PSME,44.65882,-121.90762,153.4349976,0.270016,0.162009,-0.108006,901,672,1129,9717,2045.959961,16.5529003,0.12832,124.3160019,773735.4375,0.967237194,13.8464003,24.6481991,7.6949,13.6400003,1.7474,0.5,6.5774202,11.7200003,0.85,80.85958099,7618663,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07207,PSME,44.65886,-121.90753,153.4349976,0.270016,0.162009,-0.108006,901,672,1129,9717,2045.959961,16.5529003,0.12832,124.3160019,773735.4375,0.967236786,13.8464003,24.6481991,7.6949,13.6400003,1.7474,0.5,6.5774202,11.7200003,0.85,85.13248444,7637858,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07208,PSME,44.6589,-121.90768,153.4349976,0.270016,0.162009,-0.108006,901,672,1129,9717,2045.959961,16.5529003,0.12832,124.3160019,773735.4375,0.967236378,13.8464003,24.6481991,7.6949,13.6400003,1.7474,0.5,6.5774202,11.7200003,0.85,85.13248444,7624743,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07209,PSME,44.65916,-121.90728,157.6199951,-0.270016,-0.0383454,0.23167,904,672,1129,9717,2045.959961,22.8034992,0.12832,124.3160019,773735.4375,0.982047485,18.6629009,33.776001,7.6949,13.6400003,1.7474,-0.75,6.3208098,11.7200003,0.85,78.60775757,7619752,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07210,PSME,44.65922,-121.90729,165.0180054,0.405024,0.0576395,-0.347384,914,672,1129,9717,2045.959961,22.8472996,0.12832,124.3160019,773735.4375,0.98840008,18.6532993,33.7571983,7.6949,13.6400003,1.7474,1.25,6.21486,11.7200003,0.85,78.60775757,7611233,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07211,PSME,44.65919,-121.90751,165.0180054,0.405024,0.0576395,-0.347384,914,672,1129,9717,2045.959961,22.8472996,0.12832,124.3160019,773735.4375,0.988400385,18.6532993,33.7571983,7.6949,13.6400003,1.7474,1.25,6.21486,11.7200003,0.85,78.60775757,7598368,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07212,PSME,44.65915,-121.90723,157.6199951,-0.270016,-0.0383454,0.23167,904,672,1129,9717,2045.959961,22.8034992,0.12832,124.3160019,773735.4375,0.982047587,18.6629009,33.776001,7.6949,13.6400003,1.7474,-0.75,6.3208098,11.7200003,0.85,78.60775757,7640069.5,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07213,PSME,44.65932,-121.90587,157.4790039,0,0.0465545,0.0465545,891,672,1129,9717,2045.959961,27.4955006,0.12832,124.3160019,773735.4375,0.987279864,22.1812992,40.7710991,7.6949,13.6400003,1.7474,-0.25,6.4261098,11.7200003,0.85,76.92441559,8123366.5,260210,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07214,PSME,44.65943,-121.90578,156.9750061,0,0,0,887,672,1129,9717,2045.959961,26.7208004,0.12832,124.3160019,773735.4375,0.986159565,21.7639008,39.924099,7.6949,13.6400003,1.7474,0.25,6.3032699,11.7200003,0.85,76.92441559,8266208,260210,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07215,TSHE?,44.65947,-121.90571,159.4440002,-0.405024,0.09617,0.501194,897,672,1129,9717,2045.959961,31.7961998,0.12832,124.3160019,773735.4375,0.992540669,25.2159004,47.0904007,7.6949,13.6400003,1.7474,-1.375,6.0549698,11.7200003,0.85,76.92441559,8426443,260210,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07216,PSME,44.65954,-121.90569,159.4440002,-0.405024,0.09617,0.501194,897,672,1129,9717,2045.959961,31.7961998,0.12832,124.3160019,773735.4375,0.992539969,25.2159004,47.0904007,7.6949,13.6400003,1.7474,-1.375,6.0549698,11.7200003,0.85,76.92441559,8663527,260210,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07217,TSHE,44.65855,-121.90786,147.529007,0,-0.179481,-0.179481,898,672,1129,9717,2045.959961,16.1245003,0.12832,124.3160019,773735.4375,0.960560856,13.4707003,23.9538002,7.6949,13.6400003,1.7474,0,6.8689799,11.7200003,0.85,80.85958099,7569333.5,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
72,Pam,W07218,PSME,44.6587,-121.90782,153.4349976,0.270016,0.162009,-0.108006,901,672,1129,9717,2045.959961,16.5529003,0.12832,124.3160019,773735.4375,0.967238419,13.8464003,24.6481991,7.6949,13.6400003,1.7474,0.5,6.5774202,11.7200003,0.85,80.85958099,7581009,280110,Willamette National Forest,Detroit Ranger District,1.71e+11,Pamelia Creek,1709000502,Headwaters North Santiam River,17090005,North Santiam
81,Horse,W08101,PSME,44.14298,-122.0331,225,0.270016,0.135008,-0.135008,899,561,1133,9325,2136.370117,5.2915001,0.0937947,126.1050034,847325.4375,0.932948294,4.4568801,7.7944598,9.3449001,14.8500004,3.8362,0.25,7.8832002,11.2200003,0.8,77.46305847,3416793,260910,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08102,PSME,44.14308,-122.03327,236.3099976,0,-0.0635331,-0.0635331,897,561,1133,9325,2136.370117,6.6332502,0.0937947,126.1050034,847325.4375,0.928920586,5.6743002,9.9360199,9.3449001,14.8500004,3.8362,0.25,7.8140802,11.2200003,0.8,77.46305847,3412895.5,260910,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08103,PSME,44.1431,-122.03342,236.3099976,0,-0.0635331,-0.0635331,897,616,1129,9325,2136.370117,6.6332502,0.0937947,126.1050034,1025722.313,0.928920386,5.6743002,9.9360199,9.3449001,14.8500004,3.8362,0.25,7.8140802,11.2200003,0.8,77.46305847,3409465,260910,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08104,PSME,44.14316,-122.03354,240.9450073,0,0.0635331,0.0635331,896,616,1129,9325,2136.370117,6.1644101,0.0937947,126.1050034,1025722.313,0.925433883,5.4026299,9.4574203,9.3449001,14.8500004,3.8362,0,7.5971599,11.2200003,0.8,76.20001984,3406830,260910,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08105,PSME,44.14331,-122.03355,240.9450073,0,0.0635331,0.0635331,896,616,1129,9325,2136.370117,6.1644101,0.0946231,113.1579971,1025722.313,0.925432382,5.4026299,9.4574203,9.3449001,14.8500004,3.8362,0,7.5971599,11.2200003,0.8,76.20001984,3406905.75,260910,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08106,PSME,44.14391,-122.03413,230.1940002,-0.270016,-0.135008,0.135008,897,616,1129,9325,2136.370117,4.8989801,0.0946231,113.1579971,1025722.313,0.929641432,4.10359,7.1743798,9.3449001,14.8500004,3.8362,-0.5,7.41681,11.2200003,0.8,76.79097748,3397935.75,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08107,PSME,44.14392,-122.03278,235.0079956,-0.270016,-0.135008,0.135008,907,561,1133,9325,2136.370117,7.7459698,0.0946231,113.1579971,847325.4375,0.93079316,6.3977199,11.2128,9.3449001,14.8500004,3.8362,-0.5,7.18642,11.2200003,0.8,78.47160339,3436734,260910,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08108A,PSME,44.14436,-122.03276,243.4349976,0.540032,0.333549,-0.206483,912,561,1133,9325,2136.370117,7.7459698,0.0946231,113.1579971,847325.4375,0.923852637,5.86377,10.2700996,9.3449001,14.8500004,3.8362,1.25,7.0159101,11.2200003,0.8,79.31869507,3440185,260910,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08108B,PSME,44.14436,-122.03276,243.4349976,0.540032,0.333549,-0.206483,912,561,1133,9325,2136.370117,7.7459698,0.0946231,113.1579971,847325.4375,0.923852637,5.86377,10.2700996,9.3449001,14.8500004,3.8362,1.25,7.0159101,11.2200003,0.8,79.31869507,3440185,260910,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08109,PSME,44.14414,-122.03292,242.6499939,0.405024,0.186934,-0.21809,907,561,1133,9325,2136.370117,10.6771002,0.0946231,113.1579971,847325.4375,0.924997302,8.5283899,14.9958,9.3449001,14.8500004,3.8362,1,6.8521099,11.2200003,0.8,78.47160339,3430560.5,260910,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08110,PSME,44.14443,-122.03289,256.7590027,0.67504,0.304959,-0.370081,909,561,1133,9325,2136.370117,11.9582996,0.0946231,113.1579971,847325.4375,0.907354525,9.1139698,16.0424004,9.3449001,14.8500004,3.8362,1.875,7.02599,11.2200003,0.8,79.31869507,3432375.75,260910,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08111,PSME,44.14526,-122.03191,244.798996,-0.270016,-0.0540032,0.216013,923,561,1133,9325,2136.370117,11.8322001,0.0946231,113.1579971,847325.4375,0.922042814,9.7920198,17.2586994,9.3449001,14.8500004,3.8362,-0.5,6.9131999,11.2200003,0.8,82.01966095,3551105,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08112,PSME,44.14555,-122.03159,257.0050049,-0.810047,-0.0317666,0.778281,930,561,1133,9325,2136.370117,21.6564007,0.0826736,109.7369995,847325.4375,0.885123296,17.0344009,30.6387005,9.3449001,14.8500004,3.8362,-2.125,6.5887899,11.2200003,0.8,82.01966095,3658222,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08113,PSME,44.14535,-122.0314,255.9640045,0.810047,0.0476498,-0.762398,941,561,1133,9325,2136.370117,21.4941998,0.0826736,109.7369995,847325.4375,0.888202631,16.8565006,30.2994003,9.3449001,14.8500004,3.8362,2.25,6.4050298,11.2200003,0.8,82.01966095,3682638.75,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08114,PSME,44.14528,-122.0313,255.9640045,0.810047,0.0476498,-0.762398,939,561,1133,9325,2136.370117,21.4941998,0.0826736,109.7369995,847325.4375,0.888203338,16.8565006,30.2994003,9.3449001,14.8500004,3.8362,2.25,6.6880202,11.2200003,0.8,83.62299347,3705759,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08115,PSME,44.14553,-122.0313,255.9640045,0.810047,0.0476498,-0.762398,941,561,1133,9325,2136.370117,21.4941998,0.0826736,109.7369995,847325.4375,0.88820081,16.8565006,30.2994003,9.3449001,14.8500004,3.8362,2.25,6.4050298,11.2200003,0.8,83.62299347,3722725.5,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08116,PSME,44.14571,-122.03166,257.0050049,-0.67504,-0.050462,0.624578,932,561,1133,9325,2136.370117,21.1660004,0.0946231,113.1579971,847325.4375,0.885121679,17.0344009,30.6387005,9.3449001,14.8500004,3.8362,-2,6.3987098,11.2200003,0.8,82.01966095,3661467.25,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08117A,PSME,44.14562,-122.03155,257.0050049,-0.67504,-0.050462,0.624578,932,561,1133,9325,2136.370117,21.1660004,0.0826736,109.7369995,847325.4375,0.885122589,17.0344009,30.6387005,9.3449001,14.8500004,3.8362,-2,6.3987098,11.2200003,0.8,82.01966095,3680691.25,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
81,Horse,W08117B,PSME,44.14562,-122.03155,257.0050049,-0.67504,-0.050462,0.624578,932,561,1133,9325,2136.370117,21.1660004,0.0826736,109.7369995,847325.4375,0.885122589,17.0344009,30.6387005,9.3449001,14.8500004,3.8362,-2,6.3987098,11.2200003,0.8,82.01966095,3680691.25,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Lower Horse Creek,1709000401,Horse Creek,17090004,Mckenzie
82,Roar1,W08201,PSME,43.962224,-122.074638,184.7640076,1.08006,0.33752,-0.742544,822,695,1145,10480,2032.959961,10.3922997,1e-04,96.6315994,846759.125,0.954921056,6.3119602,11.0612001,9.5049,14.9399996,4.0693002,2,7.6690102,11.2898998,1.21,87.08127594,4755830,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Roaring River-South Fork McKenzie River,1709000403,South Fork McKenzie River,17090004,Mckenzie
82,Roar1,W08202,PSME,43.9621,-122.07531,184.8990021,0.270016,0.127599,-0.142417,817,658,1142,10480,2032.959961,10.7237997,1e-04,96.6315994,814518.3125,0.967994136,9.1652298,16.1341991,9.5049,14.9399996,4.0693002,0.375,6.7221298,11.2898998,1.21,87.08127594,4734907,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Roaring River-South Fork McKenzie River,1709000403,South Fork McKenzie River,17090004,Mckenzie
82,Roar1,W08203,PSME,43.96233,-122.07536,183.0130005,0.67504,0,-0.67504,821,658,1142,10480,2032.959961,8.1240396,1e-04,96.6315994,814518.3125,0.948445129,4.9941902,8.7386398,9.5049,14.9399996,4.0693002,1.75,7.8944502,11.2898998,1.21,87.08127594,4751533,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Roaring River-South Fork McKenzie River,1709000403,South Fork McKenzie River,17090004,Mckenzie
82,Roar1,W08204,PSME,43.962608,-122.075367,176.6340027,-0.270016,-0.129846,0.14017,827,658,1142,10480,2000.48999,15.5885,1e-04,96.6315994,814518.3125,0.984050449,13.2052002,23.4643993,8.3050003,13.8800001,2.7321999,-0.375,6.6399899,10.8698997,1.01,87.08127594,4761500,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Roaring River-South Fork McKenzie River,1709000403,South Fork McKenzie River,17090004,Mckenzie
82,Roar1,W08205,PSME,43.96269,-122.075789,176.6340027,0.270016,0.129846,-0.14017,828,658,1142,10138,2000.48999,15.5885,1e-04,96.6315994,814518.3125,0.984049622,13.2052002,23.4643993,8.3050003,13.8800001,2.7321999,0.375,6.39118,10.8698997,1.01,87.13140869,4775767,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Roaring River-South Fork McKenzie River,1709000403,South Fork McKenzie River,17090004,Mckenzie
82,Roar1,W08206A,PSME,43.962479,-122.075826,183.576004,-1.08006,-0.0945055,0.985558,821,658,1142,10480,2032.959961,12.6491003,1e-04,96.6315994,814518.3125,0.964651517,8.3771896,14.7259998,9.5049,14.9399996,4.0693002,-2,6.7000799,11.2898998,1.21,87.13140869,4758748.5,260210,Willamette National Forest,McKenzie River Ranger District,1.71e+11,Roaring River-South Fork McKenzie River,1709000403,South Fork McKenzie River,17090004,Mckenzie
